Unnamed: 0,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment,Sector,Committee,Party
2947, David A Perdue Jr,1/13/2016,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,1001.0,--,Communication Services,"('SLGV', 'SLIC')",Republican
905, Patrick J Toomey,8/9/2018,Joint,--,"SRI Capital Fund I, LP
Company: SRI Capital  (Philadelphia, PA)
Description: Venture capital fund that invests in startup technology companies.",Other Securities,Purchase,15001.0,"Sen. Toomey and his wife made an initial capital contribution to SRI Capital Fund I, LP (""SRI""), a venture capital fund, as part of acquiring a limited partnership interest in SRI.",Unknown,"('SCHE', 'SCOA')",Republican
906, Patrick J Toomey,6/6/2018,Joint,--,"Martinsburg Investors II, LLC
Company: Equus Capital Partners, Ltd.  (Newtown Square, PA)
Description: Private equity real estate fund",Other Securities,Purchase,15001.0,"Sen. Toomey and his wife made an initial capital contribution to Martinsburg Investors II, LLC (Martinsburg), a private equity real estate fund, as part of acquiring a limited partnership interest in Martinsburg.",Unknown,"('SCHE', 'SCOA')",Republican
907, Patrick J Toomey,8/16/2018,Joint,--,"Martinsburg Investors II, LLC
Company: Equus Capital Partners, Ltd.  (Newtown Square, PA)
Description: Private equity real estate fund",Other Securities,Purchase,15001.0,"Sen. Toomey and his wife made a capital contribution to Martinsburg Investors II, LLC, a private equity real estate fund in which they have a limited partnership interest.",Unknown,"('SCHE', 'SCOA')",Republican
908, Patrick J Toomey,10/25/2018,Joint,--,"Martinsburg Investors II, LLC
Company: Equus Capital Partners, Ltd.  (Newtown Square, PA)
Description: Private equity real estate fund",Other Securities,Purchase,15001.0,"Sen. Toomey and his wife made a capital contribution to Martinsburg Investors II, LLC, a private equity real estate fund in which they have a limited partnership interest.",Unknown,"('SCHE', 'SCOA')",Republican
909, Patrick J Toomey,6/21/2019,Joint,--,"SRI Capital Fund I, LP
Company: SRI Capital  (Philadelphia, PA)
Description: Venture capital fund the invests in startup technology companies.",Other Securities,Purchase,1001.0,"Sen. Toomey and his wife made a capital contribution to SRI Capital Fund I, LP, a venture capital fund in which they have a limited partnership interest.",Unknown,"('SCHE', 'SCOA')",Republican
910, Patrick J Toomey,6/19/2020,Joint,--,"SRI Capital Fund I, LP
Company: SRI Capital  (Philadelphia, PA)
Description: Venture capital fund that invests in startup technology companies.",Other Securities,Purchase,1001.0,"Sen. Toomey and his wife made a capital contribution to SRI Capital Fund I, LP, a venture capital fund in which they have a limited partnership interest.",Unknown,"('SCHE', 'SCOA')",Republican
911, Patrick J Toomey,1/10/2020,Joint,--,"Foyr
Company: Foyr  (Singapore, Singapore)
Description: Technology company that develops software for interior design and real estate industries.",Non-Public Stock,Purchase,1001.0,"Foyr is an underlying investment of SRI Capital Fund I, LP (""SRI""), a venture capital fund. Sen. Toomey and his wife have a limited partnership interest in SRI.",Unknown,"('SCHE', 'SCOA')",Republican
912, Patrick J Toomey,3/24/2020,Joint,--,"Meddo
Company: Meddo  (Gurugram, India)
Description: Healthcare technology company that connects patients with healthcare providers and clinics in India.",Non-Public Stock,Purchase,1001.0,"Meddo is an underlying investment of SRI Capital Fund I, LP (""SRI""), a venture capital fund. Sen. Toomey and his wife have a limited partnership interest in SRI.",Unknown,"('SCHE', 'SCOA')",Republican
913, Patrick J Toomey,3/31/2020,Joint,--,"Fakespot
Company: Fakespot  (New York, NY)
Description: eCommerce technology company that analyzes the reliability of online reviews.",Non-Public Stock,Purchase,1001.0,"Fakespot is an underlying investment of SRI Capital Fund I, LP (""SRI""), a venture capital fund. Sen. Toomey and his wife have a limited partnership interest in SRI.",Unknown,"('SCHE', 'SCOA')",Republican
2948, David A Perdue Jr,1/13/2016,Joint,KN,Knowles Corporation,Stock,Purchase,1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2950, David A Perdue Jr,1/14/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
2951, David A Perdue Jr,1/14/2016,Joint,GE,General Electric Company,Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
2952, David A Perdue Jr,1/15/2016,Joint,WFM,"Whole Foods Market, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2953, David A Perdue Jr,1/15/2016,Joint,WLK,Westlake Chemical Corp.,Stock,Purchase,1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
2954, David A Perdue Jr,1/20/2016,Joint,HYH,"Halyard Health, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2955, David A Perdue Jr,1/20/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
2956, David A Perdue Jr,1/20/2016,Joint,WFM,"Whole Foods Market, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2957, David A Perdue Jr,1/20/2016,Joint,KHC,The Kraft Heinz Company,Stock,Purchase,15001.0,--,Consumer Defensive,"('SLGV', 'SLIC')",Republican
2958, David A Perdue Jr,1/20/2016,Joint,V,Visa Inc.,Stock,Purchase,1001.0,--,Financial Services,"('SLGV', 'SLIC')",Republican
2959, David A Perdue Jr,1/20/2016,Joint,NKE,"NIKE, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
2960, David A Perdue Jr,1/20/2016,Joint,WMB,"Williams Companies, Inc.",Stock,Sale (Partial),1001.0,--,Energy,"('SLGV', 'SLIC')",Republican
926, Patrick J Toomey,8/1/2018,Joint,BBT,"BB&T Corporation
Rate/Coupon: 5.25
Matures: 11/01/2019",Corporate Bond,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
927, Patrick J Toomey,8/1/2018,Self,--,"SANTANDER UK GROUP HOLDINGS
Rate/Coupon: 3.125
Matures: 01/08/2021",Corporate Bond,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
2961, David A Perdue Jr,1/20/2016,Joint,MO,Altria Group Inc.,Stock,Purchase,1001.0,--,Consumer Defensive,"('SLGV', 'SLIC')",Republican
2962, David A Perdue Jr,1/20/2016,Joint,PG,The Procter &amp; Gamble Company,Stock,Purchase,15001.0,--,Consumer Defensive,"('SLGV', 'SLIC')",Republican
2963, David A Perdue Jr,1/20/2016,Joint,BAC,Bank of America Corporation,Stock,Purchase,1001.0,--,Financial Services,"('SLGV', 'SLIC')",Republican
2964, David A Perdue Jr,1/21/2016,Joint,GE,General Electric Company,Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
2965, David A Perdue Jr,1/21/2016,Joint,GE,General Electric Company,Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
2966, David A Perdue Jr,1/21/2016,Joint,HYH,"Halyard Health, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2967, David A Perdue Jr,1/22/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
935, Patrick J Toomey,9/4/2014,Self,RSP,Guggenheim S&P 500 Equal Weight ETF (NYSEArca),Stock,Purchase,1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
936, Patrick J Toomey,9/4/2014,Self,IJH,iShares Core S&P Mid-Cap (NYSEArca),Stock,Sale (Partial),1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
2968, David A Perdue Jr,1/22/2016,Joint,HYH,"Halyard Health, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2969, David A Perdue Jr,1/22/2016,Joint,MSFT,Microsoft Corporation,Stock,Sale (Partial),1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2970, David A Perdue Jr,1/25/2016,Joint,HYH,"Halyard Health, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2971, David A Perdue Jr,1/25/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
941, Patrick J Toomey,6/5/2014,Self,PPL,PPL Corporation (NYSE),Stock,Sale (Partial),15001.0,--,Utilities,"('SCHE', 'SCOA')",Republican
942, Patrick J Toomey,6/5/2014,Self,GLD,SPDR Gold Shares,Stock,Sale (Partial),1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
943, Patrick J Toomey,6/10/2014,Self,--,Team Capitol Bank,Stock,Exchange,500001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
944, Patrick J Toomey,6/11/2014,Self,LGP,Lehigh Gas Partners LP (NYSE),Stock,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
945, Patrick J Toomey,6/12/2014,Self,PFS,"Provident Financial Services, Inc. (NYSE)",Stock,Exchange,250001.0,Purchased Team Capitol Bank,Financial Services,"('SCHE', 'SCOA')",Republican
946, Patrick J Toomey,6/12/2014,Self,VIXY,ProShares VIX Short-Term Futures ETF,Stock,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
947, Patrick J Toomey,6/12/2014,Self,DBP,PowerShares DB Precious Metals,Stock,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
2972, David A Perdue Jr,1/26/2016,Joint,HYH,"Halyard Health, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2973, David A Perdue Jr,1/27/2016,Joint,MSFT,Microsoft Corporation,Stock,Sale (Partial),1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2974, David A Perdue Jr,1/27/2016,Joint,AAPL,Apple Inc.,Stock,Purchase,1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2975, David A Perdue Jr,1/27/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
2976, David A Perdue Jr,1/27/2016,Joint,AAPL,Apple Inc.,Stock,Purchase,1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2977, David A Perdue Jr,1/27/2016,Joint,AAPL,Apple Inc.,Stock,Purchase,1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2978, David A Perdue Jr,1/27/2016,Joint,MSFT,Microsoft Corporation,Stock,Sale (Partial),1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2979, David A Perdue Jr,1/27/2016,Joint,AAPL,Apple Inc.,Stock,Purchase,15001.0,--,Technology,"('SLGV', 'SLIC')",Republican
2980, David A Perdue Jr,1/27/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
2981, David A Perdue Jr,1/28/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
2982, David A Perdue Jr,1/28/2016,Joint,HYH,"Halyard Health, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2983, David A Perdue Jr,1/28/2016,Joint,AAPL,Apple Inc.,Stock,Purchase,1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
960, Patrick J Toomey,1/6/2017,Joint,--,"United States Treasury Note
Rate/Coupon: 1.0
Matures: 12/31/2017",Municipal Security,Sale (Partial),15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
2984, David A Perdue Jr,1/28/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
962, Patrick J Toomey,8/1/2018,Joint,BBT,"BB&T Corporation
Rate/Coupon: 5.25
Matures: 11/01/2019",Corporate Bond,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
963, Patrick J Toomey,8/1/2018,Self,--,"SANTANDER UK GROUP HOLDINGS
Rate/Coupon: 3.125
Matures: 01/01/2021",Corporate Bond,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
2985, David A Perdue Jr,1/29/2016,Joint,WFM,"Whole Foods Market, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2986, David A Perdue Jr,1/29/2016,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,1001.0,--,Communication Services,"('SLGV', 'SLIC')",Republican
966, Patrick J Toomey,12/7/2020,Joint,--,"Meddo
Company: Meddo  (Gurugram, India)
Description: Healthcare technology company that connects patients with healthcare providers and clinics in India.",Non-Public Stock,Purchase,1001.0,"Meddo is an underlying investment of SRI Capital Fund I, LP (""SRI""), a venture capital fund. Sen. Toomey and his wife have a limited partnership interest in SRI. SRI further invested in Meddo in December. This transaction represents Sen. Toomey's share of that investment.",Unknown,"('SCHE', 'SCOA')",Republican
967, Patrick J Toomey,12/7/2020,Joint,--,"DreamVu
Company: DreamVu  (San Jose, CA)
Description: Technology company that develops camera hardware and software.",Non-Public Stock,Purchase,1001.0,"DreamVu is an underlying investment of SRI Capital Fund I, LP (""SRI""), a venture capital fund. Sen. Toomey and his wife have a limited partnership interest in SRI. SRI further invested in DreamVu in December. This transaction represents Sen. Toomey's share of that investment.",Unknown,"('SCHE', 'SCOA')",Republican
2987, David A Perdue Jr,1/29/2016,Joint,WLK,Westlake Chemical Corp.,Stock,Purchase,1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
2988, David A Perdue Jr,1/29/2016,Joint,WLK,Westlake Chemical Corp.,Stock,Purchase,1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
2989, David A Perdue Jr,1/29/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
2990, David A Perdue Jr,5/2/2016,Joint,WPZ,Williams Partners L.P.,Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
972, Patrick J Toomey,5/9/2017,Self,SPY,"SPDR S&P 500 ETF
Option Type: Put
Strike price: $210.00
Expires: 06/30/2017",Stock Option,Purchase,1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
2991, David A Perdue Jr,5/5/2016,Joint,HON,Honeywell International Inc.,Stock,Purchase,15001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
2992, David A Perdue Jr,5/5/2016,Joint,COST,Costco Wholesale Corporation,Stock,Purchase,1001.0,--,Consumer Defensive,"('SLGV', 'SLIC')",Republican
2993, David A Perdue Jr,5/5/2016,Joint,FE,FirstEnergy Corp.,Stock,Purchase,1001.0,--,Utilities,"('SLGV', 'SLIC')",Republican
2994, David A Perdue Jr,5/5/2016,Joint,SBUX,Starbucks Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
2995, David A Perdue Jr,5/5/2016,Joint,WBA,"Walgreens Boots Alliance, Inc.",Stock,Purchase,1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
2996, David A Perdue Jr,5/6/2016,Joint,MYL,Mylan N.V.,Stock,Purchase,15001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
979, Patrick J Toomey,7/16/2018,Joint,--,"EL DUPONT DE NEMOURS & CO
Rate/Coupon: 6%
Matures: 07/15/2018",Corporate Bond,Sale (Full),15001.0,This is a full redemption of a bond,Unknown,"('SCHE', 'SCOA')",Republican
2997, David A Perdue Jr,5/6/2016,Joint,MYL,Mylan N.V.,Stock,Purchase,15001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
2998, David A Perdue Jr,5/11/2016,Joint,SYY.SG,SYSCO,Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
982, Patrick J Toomey,8/7/2014,Self,LGP,Lehigh Gas Partners LP (NYSE),Stock,Sale (Full),15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
2999, David A Perdue Jr,5/16/2016,Joint,SBUX,Starbucks Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
3000, David A Perdue Jr,5/16/2016,Joint,NKE,"NIKE, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
3001, David A Perdue Jr,5/18/2016,Joint,DISCA,"Discovery Communications, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3002, David A Perdue Jr,5/20/2016,Joint,WFM,"Whole Foods Market, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3003, David A Perdue Jr,8/1/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
988, Patrick J Toomey,3/9/2018,Self,--,"FIRST NIAGARA FINANCIAL GROUP INC
Rate/Coupon: 6.75%
Matures: 03/19/2020",Corporate Bond,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
3004, David A Perdue Jr,8/1/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3005, David A Perdue Jr,8/1/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3006, David A Perdue Jr,8/2/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3007, David A Perdue Jr,8/3/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3008, David A Perdue Jr,8/3/2018,Joint,GLW,Corning Incorporated,Stock,Sale (Partial),1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
3009, David A Perdue Jr,8/3/2018,Joint,GLW,Corning Incorporated,Stock,Sale (Partial),1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
3010, David A Perdue Jr,8/3/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3011, David A Perdue Jr,8/3/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3012, David A Perdue Jr,8/6/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3013, David A Perdue Jr,8/7/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3014, David A Perdue Jr,8/7/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3015, David A Perdue Jr,8/8/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3016, David A Perdue Jr,8/8/2018,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare,"('SLGV', 'SLIC')",Republican
1002, Patrick J Toomey,3/8/2017,Joint,SPY,"SPDR S&P 500 ETF
Option Type: Put
Strike price: $210.00
Expires: 06/30/2017",Stock Option,Purchase,1001.0,Option was not sold or exercised. Option expired on 06/30/2017.,Unknown,"('SCHE', 'SCOA')",Republican
3017, David A Perdue Jr,8/8/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
1004, Patrick J Toomey,9/2/2014,Self,EPP,iShares MSCI Pacific ex Japan (NYSEArca),Stock,Sale (Partial),1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1005, Patrick J Toomey,9/2/2014,Self,ILF,iShares Latin America 40 (NYSEArca),Stock,Purchase,1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1006, Patrick J Toomey,9/2/2014,Self,DWX,SPDR S&P International Dividend ETF (NYSEArca),Stock,Sale (Partial),15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1007, Patrick J Toomey,9/2/2014,Self,AMLP,Alerian MLP ETF (NYSEArca),Stock,Purchase,1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1008, Patrick J Toomey,9/2/2014,Self,SDY,SPDR S&P Dividend ETF (NYSEArca),Stock,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1009, Patrick J Toomey,9/2/2014,Self,IXP,iShares Global Telecom (NYSEArca),Stock,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1010, Patrick J Toomey,9/2/2014,Self,IDV,iShares International Select Dividend (NYSEArca),Stock,Sale (Partial),15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1011, Patrick J Toomey,9/4/2014,Self,RSP,Guggenheim S&P 500 Equal Weight ETF (NYSEArca),Stock,Purchase,1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1012, Patrick J Toomey,9/4/2014,Self,IJH,iShares Core S&P Mid-Cap (NYSEArca),Stock,Sale (Partial),1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1013, Patrick J Toomey,1/31/2019,Joint,TNTOF,"The Toronto-Dominion Bank
Rate/Coupon: 3.25
Matures: 06/11/2021",Corporate Bond,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1014, Patrick J Toomey,1/28/2019,Joint,AX,"Axos Financial, Inc.
Rate/Coupon: 2.3%
Matures: 01/28/2019",Corporate Bond,Sale (Full),100001.0,Asset called by issuer and then redeemed in full by issuer on 01/28/2019.,Financial Services,"('SCHE', 'SCOA')",Republican
3018, David A Perdue Jr,8/8/2018,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3019, David A Perdue Jr,8/8/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3020, David A Perdue Jr,8/10/2018,Joint,"WPZ
WMB","Williams Partners L.P. (Exchanged)
The Williams Companies, Inc. (Received)",Stock,Exchange,50001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3021, David A Perdue Jr,8/10/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
1019, Patrick J Toomey,8/7/2017,Joint,T,"AT&T Inc.
Rate/Coupon: 5.8%
Matures: 02/15/2019",Corporate Bond,Sale (Full),15001.0,"Originally, this transaction was inadvertently listed as a sale of T stock.",Communication Services,"('SCHE', 'SCOA')",Republican
3022, David A Perdue Jr,8/10/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
3023, David A Perdue Jr,8/13/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3024, David A Perdue Jr,8/14/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3025, David A Perdue Jr,8/15/2018,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3026, David A Perdue Jr,8/15/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3027, David A Perdue Jr,8/16/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3028, David A Perdue Jr,8/16/2018,Joint,BAC,Bank of America Corporation,Stock,Sale (Partial),1001.0,--,Financial Services,"('SLGV', 'SLIC')",Republican
3029, David A Perdue Jr,8/16/2018,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3030, David A Perdue Jr,8/17/2018,Joint,MOS,The Mosaic Company,Stock,Sale (Partial),1001.0,--,Basic Materials,"('SLGV', 'SLIC')",Republican
3031, David A Perdue Jr,8/20/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3032, David A Perdue Jr,8/20/2018,Joint,WMB,"The Williams Companies, Inc.",Stock,Sale (Partial),1001.0,--,Energy,"('SLGV', 'SLIC')",Republican
3033, David A Perdue Jr,8/24/2018,Joint,HBI,Hanesbrands Inc.,Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
3034, David A Perdue Jr,8/24/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),1001.0,--,Unknown,"('SLGV', 'SLIC')",Republican
3035, David A Perdue Jr,8/27/2018,Joint,GM,General Motors Company,Stock,Purchase,1001.0,--,Consumer Cyclical,"('SLGV', 'SLIC')",Republican
3036, David A Perdue Jr,5/1/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3037, David A Perdue Jr,5/1/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3038, David A Perdue Jr,5/2/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
1037, Patrick J Toomey,6/1/2015,Self,--,"BPG9
Company: BPG Properties, Ltd 2009  (Philadelphia, PA)",Other Securities,Purchase,1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1038, Patrick J Toomey,5/27/2015,Self,--,"BPG Properties, Ltd 2009
Company: BPG Properties, Ltd 2009  (Philadelphia , PA)",Other Securities,Purchase,1001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
1039, Patrick J Toomey,5/18/2015,Self,--,"Patriot Financial Partners II, LP
Company: Patriot Financial Partners II, LP  (Philadelphia, PA)",Other Securities,Purchase,15001.0,--,Unknown,"('SCHE', 'SCOA')",Republican
3039, David A Perdue Jr,5/2/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3040, David A Perdue Jr,5/3/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3041, David A Perdue Jr,5/3/2019,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),1001.0,--,Energy,"('SLGV', 'SLIC')",Republican
3042, David A Perdue Jr,5/6/2019,Joint,ACA,"Arcosa, Inc.",Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3043, David A Perdue Jr,5/6/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3044, David A Perdue Jr,5/8/2019,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3045, David A Perdue Jr,5/15/2019,Joint,AMT,American Tower Corporation (REIT),Stock,Sale (Partial),1001.0,--,Real Estate,"('SLGV', 'SLIC')",Republican
3046, David A Perdue Jr,5/15/2019,Joint,GLW,Corning Incorporated,Stock,Purchase,1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
3047, David A Perdue Jr,5/15/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,1001.0,--,Industrials,"('SLGV', 'SLIC')",Republican
3048, David A Perdue Jr,5/16/2019,Joint,DIS,The Walt Disney Company,Stock,Sale (Partial),15001.0,--,Communication Services,"('SLGV', 'SLIC')",Republican
3049, David A Perdue Jr,5/17/2019,Joint,GLW,Corning Incorporated,Stock,Purchase,1001.0,--,Technology,"('SLGV', 'SLIC')",Republican
