Unnamed: 0,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment,Sector,Committee,Party
1, Sheldon Whitehouse,11/25/2014,Self,M,"Macy's, Inc. (NYSE)",Stock,Purchase,1001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
2, Sheldon Whitehouse,12/18/2014,Self,BEAV,B/E Aerospace Inc. (NASDAQ),Stock,Sale (Full),15001.0,--,Unknown,"('JUD', 'ENV')",Democrat
3, Sheldon Whitehouse,12/18/2014,Self,KORS,Michael Kors Holdings Limited (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
4, Sheldon Whitehouse,12/18/2014,Self,T,"AT&T, Inc. (NYSE)",Stock,Purchase,1001.0,--,Communication Services,"('JUD', 'ENV')",Democrat
5, Sheldon Whitehouse,12/18/2014,Self,KEYS,"Keysight Technologies, Inc. (NYSE)",Stock,Sale (Full),1001.0,Agilent Tech common stock completed a spinoff on 10/22/14 to Keysight Tech,Technology,"('JUD', 'ENV')",Democrat
6, Sheldon Whitehouse,12/18/2014,Self,ABBV,AbbVie Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare,"('JUD', 'ENV')",Democrat
7, Sheldon Whitehouse,12/18/2014,Self,SSYS,Stratasys Ltd. (NASDAQ),Stock,Sale (Full),1001.0,--,Technology,"('JUD', 'ENV')",Democrat
8, Sheldon Whitehouse,12/18/2014,Self,HYH,"Halyard Health, Inc. (NYSE)",Stock,Sale (Full),1001.0,KMB completed a spinoff of its health care business business now known as HYH on 11/01/14,Unknown,"('JUD', 'ENV')",Democrat
9, Sheldon Whitehouse,12/18/2014,Self,AMGN,Amgen Inc. (NASDAQ),Stock,Purchase,15001.0,--,Healthcare,"('JUD', 'ENV')",Democrat
10, Sheldon Whitehouse,11/25/2014,Joint,PRU,"Prudential Financial, Inc. (NYSE)",Stock,Purchase,1001.0,--,Financial Services,"('JUD', 'ENV')",Democrat
11, Sheldon Whitehouse,11/25/2014,Joint,PCAR,PACCAR Inc. (NASDAQ),Stock,Purchase,1001.0,--,Industrials,"('JUD', 'ENV')",Democrat
12, Sheldon Whitehouse,12/18/2014,Joint,CMRE,Costamare Inc. (NYSE),Stock,Purchase,1001.0,--,Industrials,"('JUD', 'ENV')",Democrat
13, Sheldon Whitehouse,11/25/2014,Child,IBM,International Business Machines Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Technology,"('JUD', 'ENV')",Democrat
14, Sheldon Whitehouse,11/25/2014,Child,PCAR,PACCAR Inc. (NASDAQ),Stock,Purchase,1001.0,--,Industrials,"('JUD', 'ENV')",Democrat
15, Sheldon Whitehouse,12/18/2014,Child,KORS,Michael Kors Holdings Limited (NYSE),Stock,Sale (Partial),1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
16, Sheldon Whitehouse,12/18/2014,Child,T,"AT&T, Inc. (NYSE)",Stock,Purchase,1001.0,--,Communication Services,"('JUD', 'ENV')",Democrat
17, Sheldon Whitehouse,12/18/2014,Child,ORCL,Oracle Corporation (NYSE),Stock,Purchase,1001.0,--,Technology,"('JUD', 'ENV')",Democrat
18, Sheldon Whitehouse,12/18/2014,Spouse,TJX,"The TJX Companies, Inc. (NYSE)",Stock,Purchase,1001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
6295, A. Mitchell McConnell Jr.,3/5/2019,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6296, A. Mitchell McConnell Jr.,9/7/2017,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
21, Sheldon Whitehouse,4/7/2021,Joint,--,"GENERAL ELECTRIC CO FIXED TO 012021
Rate/Coupon: 5.0%
Matures: 04/07/2061",Corporate Bond,Sale (Full),15001.0,Callable 1/21/21,Unknown,"('JUD', 'ENV')",Democrat
6297, A. Mitchell McConnell Jr.,12/5/2017,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6298, A. Mitchell McConnell Jr.,3/5/2018,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6299, A. Mitchell McConnell Jr.,3/3/2021,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6300, A. Mitchell McConnell Jr.,9/6/2018,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6301, A. Mitchell McConnell Jr.,6/1/2018,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6302, A. Mitchell McConnell Jr.,12/3/2020,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6303, A. Mitchell McConnell Jr.,9/2/2020,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6304, A. Mitchell McConnell Jr.,6/3/2021,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6305, A. Mitchell McConnell Jr.,9/1/2019,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
31, Sheldon Whitehouse,10/2/2014,Self,UL,Unilever plc (NYSE),Stock,Purchase,1001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
32, Sheldon Whitehouse,10/2/2014,Self,A,Agilent Technologies Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare,"('JUD', 'ENV')",Democrat
33, Sheldon Whitehouse,10/2/2014,Self,M,"Macy's, Inc. (NYSE)",Stock,Purchase,1001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
34, Sheldon Whitehouse,10/2/2014,Self,YUM,"Yum! Brands, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
35, Sheldon Whitehouse,10/2/2014,Self,KORS,Michael Kors Holdings Limited (NYSE),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
36, Sheldon Whitehouse,10/7/2014,Self,UL,Unilever plc (NYSE),Stock,Purchase,1001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
37, Sheldon Whitehouse,10/7/2014,Self,TRIP,TripAdvisor Inc. (NASDAQ),Stock,Purchase,1001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
38, Sheldon Whitehouse,10/14/2014,Joint,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
39, Sheldon Whitehouse,10/14/2014,Joint,BMY,Bristol-Myers Squibb Company (NYSE),Stock,Purchase,1001.0,--,Healthcare,"('JUD', 'ENV')",Democrat
6306, A. Mitchell McConnell Jr.,6/9/2016,Spouse,IR,IR-Ingersoll-Rand Plc,Stock,Sale (Partial),50001.0,2015 Issued IR RSUs vested and actual shares issued; part of shares sold w/ remainder in UBS CSSP,Industrials,"('AG', 'APP')",Republican
41, Sheldon Whitehouse,10/2/2014,Child,SBUX,Starbucks Corporation (NASDAQ),Stock,Purchase,1001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
42, Sheldon Whitehouse,10/14/2014,Child,SBUX,Starbucks Corporation (NASDAQ),Stock,Purchase,1001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
43, Sheldon Whitehouse,10/2/2014,Self,QQQ,"PowerShares QQQ Trust, Series 1 (NASDAQ)",Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
6307, A. Mitchell McConnell Jr.,2/2/2017,Spouse,IR,IR-Ingersoll-Rand Plc,Stock,Sale (Partial),50001.0,2016 Issued IR RSUs vested and actual shares issued; part of shares sold w/ remainder in UBS CSSP,Industrials,"('AG', 'APP')",Republican
6308, A. Mitchell McConnell Jr.,4/21/2017,Spouse,AMCP,"AMCP Security Holdings, L.P. Incentive Units (parent of Centerra)",Stock,Sale (Full),15001.0,"Transaction is due to sale of a security from redemption of incentive units vested on April 21, 2017",Unknown,"('AG', 'APP')",Republican
6309, A. Mitchell McConnell Jr.,3/4/2020,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6310, A. Mitchell McConnell Jr.,6/3/2019,Spouse,IR,Ingersoll-Rand Plc,Stock,Sale (Full),250001.0,Complete Disposition of Ingersoll Rand Stock,Industrials,"('AG', 'APP')",Republican
6311, A. Mitchell McConnell Jr.,6/3/2019,Spouse,VMC,Vulcan Materials Company,Stock,Sale (Full),250001.0,Complete Disposition of Vulcan Materials Stock,Basic Materials,"('AG', 'APP')",Republican
6312, A. Mitchell McConnell Jr.,6/3/2020,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6313, A. Mitchell McConnell Jr.,12/4/2019,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6314, A. Mitchell McConnell Jr.,6/1/2019,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6315, A. Mitchell McConnell Jr.,12/5/2018,Spouse,WFC,Wells Fargo & Company,Stock,Purchase,1001.0,Dividend Reinvestment,Financial Services,"('AG', 'APP')",Republican
6848, Angus S King Jr.,4/23/2018,Spouse,GILD,"Gilead Sciences, Inc.",Stock,Sale (Partial),1001.0,--,Healthcare,"('AS', 'ENR')",Independent
6850, Angus S King Jr.,7/20/2017,Spouse,IBM,International Business Machines Corporation,Stock,Sale (Full),1001.0,--,Technology,"('AS', 'ENR')",Independent
6858, Angus S King Jr.,12/16/2015,Spouse,KMI,"Kinder Morgan, Inc.",Stock,Sale (Full),1001.0,--,Energy,"('AS', 'ENR')",Independent
56, Sheldon Whitehouse,8/14/2014,Self,GPRO,"GoPro, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Technology,"('JUD', 'ENV')",Democrat
57, Sheldon Whitehouse,8/7/2014,Self,KORS,Michael Kors Holdings Limited (NYSE),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
58, Sheldon Whitehouse,8/7/2014,Self,UL,Unilever plc (NYSE),Stock,Purchase,1001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
59, Sheldon Whitehouse,7/29/2014,Self,AXP,American Express Company (NYSE),Stock,Purchase,1001.0,--,Financial Services,"('JUD', 'ENV')",Democrat
60, Sheldon Whitehouse,7/29/2014,Self,VOD,Vodafone Group Public Limited Company (NASDAQ),Stock,Sale (Full),15001.0,--,Communication Services,"('JUD', 'ENV')",Democrat
61, Sheldon Whitehouse,7/29/2014,Self,LNKD,LinkedIn Corporation (NYSE),Stock,Sale (Full),15001.0,--,Unknown,"('JUD', 'ENV')",Democrat
62, Sheldon Whitehouse,7/29/2014,Self,PANW,"Palo Alto Networks, Inc. (NYSE)",Stock,Purchase,1001.0,--,Technology,"('JUD', 'ENV')",Democrat
63, Sheldon Whitehouse,7/29/2014,Self,QLIK,"Qlik Technologies, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
64, Sheldon Whitehouse,7/21/2014,Joint,MDP,Meredith Corporation (NYSE),Stock,Sale (Full),15001.0,--,Unknown,"('JUD', 'ENV')",Democrat
65, Sheldon Whitehouse,7/21/2014,Joint,DE,Deere & Company (NYSE),Stock,Sale (Full),1001.0,--,Industrials,"('JUD', 'ENV')",Democrat
66, Sheldon Whitehouse,7/21/2014,Joint,VOD,Vodafone Group Public Limited Company (NASDAQ),Stock,Sale (Full),1001.0,--,Communication Services,"('JUD', 'ENV')",Democrat
67, Sheldon Whitehouse,7/21/2014,Joint,MCHP,Microchip Technology Inc. (NASDAQ),Stock,Sale (Partial),15001.0,--,Technology,"('JUD', 'ENV')",Democrat
6862, Angus S King Jr.,11/5/2015,Spouse,QCOM,QCOM - Qualcomm Inc,Stock,Sale (Full),1001.0,--,Technology,"('AS', 'ENR')",Independent
6863, Angus S King Jr.,11/18/2015,Spouse,SIAL,SIAL - Sigma Aldrich Corp,Stock,Sale (Full),15001.0,Mandatory Cash Merger,Unknown,"('AS', 'ENR')",Independent
6878, Angus S King Jr.,8/18/2020,Spouse,COP,ConocoPhillips,Stock,Sale (Full),1001.0,--,Energy,"('AS', 'ENR')",Independent
6879, Angus S King Jr.,8/18/2020,Spouse,XOM,Exxon Mobil Corporation,Stock,Sale (Full),1001.0,--,Energy,"('AS', 'ENR')",Independent
6880, Angus S King Jr.,8/18/2020,Spouse,SLB,Schlumberger Limited,Stock,Sale (Full),1001.0,--,Energy,"('AS', 'ENR')",Independent
6881, Angus S King Jr.,8/18/2020,Spouse,VZ,Verizon Communications Inc.,Stock,Purchase,1001.0,--,Communication Services,"('AS', 'ENR')",Independent
6882, Angus S King Jr.,5/3/2017,Spouse,TGT,Target Corporation,Stock,Sale (Full),1001.0,--,Consumer Defensive,"('AS', 'ENR')",Independent
6883, Angus S King Jr.,5/3/2017,Spouse,DIS,The Walt Disney Company,Stock,Sale (Partial),1001.0,--,Communication Services,"('AS', 'ENR')",Independent
6884, Angus S King Jr.,8/28/2018,Spouse,CB,Chubb Limited,Stock,Sale (Full),1001.0,--,Financial Services,"('AS', 'ENR')",Independent
6885, Angus S King Jr.,8/28/2018,Spouse,NKE,"NIKE, Inc.",Stock,Sale (Partial),1001.0,--,Consumer Cyclical,"('AS', 'ENR')",Independent
6887, Angus S King Jr.,10/19/2016,Spouse,GE,General Electric Company,Stock,Sale (Full),1001.0,--,Industrials,"('AS', 'ENR')",Independent
6888, Angus S King Jr.,10/19/2016,Spouse,TEVA,Teva Pharmaceutical Industries Limited,Stock,Sale (Full),1001.0,--,Healthcare,"('AS', 'ENR')",Independent
6894, Angus S King Jr.,10/17/2018,Spouse,SLB,Schlumberger Limited,Stock,Sale (Partial),1001.0,--,Energy,"('AS', 'ENR')",Independent
6898, Angus S King Jr.,7/23/2019,Spouse,CMCSA,Comcast Corporation,Stock,Purchase,1001.0,--,Communication Services,"('AS', 'ENR')",Independent
6899, Angus S King Jr.,7/23/2019,Spouse,WAT,Waters Corporation,Stock,Sale (Partial),1001.0,--,Healthcare,"('AS', 'ENR')",Independent
6910, Angus S King Jr.,1/19/2016,Spouse,CB,CHUBB CORPORATION - CB,Stock,Exchange,1001.0,MANDATORY MERGER TO CHUBB LTD,Financial Services,"('AS', 'ENR')",Independent
6911, Angus S King Jr.,1/19/2016,Spouse,CB,Chubb Limited,Stock,Exchange,1001.0,MANDATORY MERGER FROM CHUBB CORPORATION,Financial Services,"('AS', 'ENR')",Independent
6912, Angus S King Jr.,3/5/2020,Spouse,WTRG,"Essential Utilities, Inc.",Stock,Sale (Full),1001.0,"WTR-Aqua America, Inc name change to WTRG-Essential Utilities, Inc on 2/3/2020.",Utilities,"('AS', 'ENR')",Independent
6913, Angus S King Jr.,1/10/2019,Spouse,AXP,American Express Company,Stock,Sale (Partial),1001.0,--,Financial Services,"('AS', 'ENR')",Independent
6914, Angus S King Jr.,1/10/2019,Spouse,MKC,"McCormick & Company, Incorporated",Stock,Sale (Partial),1001.0,--,Consumer Defensive,"('AS', 'ENR')",Independent
6915, Angus S King Jr.,1/10/2019,Spouse,UTX,United Technologies Corporation,Stock,Sale (Full),1001.0,--,Unknown,"('AS', 'ENR')",Independent
6916, Angus S King Jr.,1/31/2019,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical,"('AS', 'ENR')",Independent
90, Sheldon Whitehouse,3/15/2017,Joint,--,"Raymond James Financial
Rate/Coupon: 6.9
Matures: 03/15/2042",Corporate Bond,Sale (Full),1001.0,Redemption,Unknown,"('JUD', 'ENV')",Democrat
91, Sheldon Whitehouse,1/31/2014,Self,LOW,Lowe's Companies Inc. (NYSE),Stock,Purchase,1001.0,--,Consumer Cyclical,"('JUD', 'ENV')",Democrat
92, Sheldon Whitehouse,1/31/2014,Self,MO,Altria Group Inc. (NYSE),Stock,Purchase,1001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
93, Sheldon Whitehouse,1/29/2014,Self,LNKD,LinkedIn Corporation (NYSE),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
94, Sheldon Whitehouse,2/10/2014,Joint,CMRE,Costamare Inc. (NYSE),Stock,Purchase,15001.0,--,Industrials,"('JUD', 'ENV')",Democrat
95, Sheldon Whitehouse,2/10/2014,Joint,NEE,"NextEra Energy, Inc. (NYSE)",Stock,Purchase,15001.0,--,Utilities,"('JUD', 'ENV')",Democrat
96, Sheldon Whitehouse,2/10/2014,Joint,V,Visa Inc. (NYSE),Stock,Purchase,15001.0,--,Financial Services,"('JUD', 'ENV')",Democrat
97, Sheldon Whitehouse,1/29/2014,Self,SYMC,Symantec Corporation (NASDAQ),Stock,Sale (Full),15001.0,--,Unknown,"('JUD', 'ENV')",Democrat
98, Sheldon Whitehouse,1/29/2014,Self,BA,The Boeing Company (NYSE),Stock,Sale (Full),15001.0,--,Industrials,"('JUD', 'ENV')",Democrat
99, Sheldon Whitehouse,2/10/2014,Joint,NSRGY,Nestl (OTC Markets),Stock,Sale (Partial),15001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
100, Sheldon Whitehouse,2/10/2014,Joint,GIS,"General Mills, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
101, Sheldon Whitehouse,2/10/2014,Joint,EMR,Emerson Electric Co. (NYSE),Stock,Sale (Full),1001.0,--,Industrials,"('JUD', 'ENV')",Democrat
102, Sheldon Whitehouse,2/10/2014,Joint,AAPL,Apple Inc. (NASDAQ),Stock,Sale (Partial),15001.0,--,Technology,"('JUD', 'ENV')",Democrat
103, Sheldon Whitehouse,1/31/2014,Joint,CLX,The Clorox Company (NYSE),Stock,Sale (Full),15001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
6919, Angus S King Jr.,7/14/2016,Spouse,EMC,EMC Corporation,Stock,Sale (Full),1001.0,--,Unknown,"('AS', 'ENR')",Independent
6922, Angus S King Jr.,6/24/2021,Spouse,ADBE,Adobe Inc.,Stock,Purchase,1001.0,--,Technology,"('AS', 'ENR')",Independent
6923, Angus S King Jr.,6/24/2021,Spouse,TMO,Thermo Fisher Scientific Inc.,Stock,Purchase,1001.0,--,Healthcare,"('AS', 'ENR')",Independent
15562, Barbara Boxer,5/18/2016,Spouse,TWC,"TWC - Time Warner Cable, Inc.",Stock,Exchange,1001.0,Given,Unknown,"('CMT', 'EPW')",Democrat
15563, Barbara Boxer,5/18/2016,Spouse,CHTR,"Charter Communications, Inc.",Stock,Exchange,1001.0,Received,Communication Services,"('CMT', 'EPW')",Democrat
636, Chris Van Hollen,2/17/2017,Self,T,AT&T Inc.,Stock,Sale (Full),1001.0,--,Communication Services,"('APP', 'AG')",Democrat
637, Chris Van Hollen,2/17/2017,Self,GE,General Electric Company,Stock,Sale (Full),15001.0,--,Industrials,"('APP', 'AG')",Democrat
638, Chris Van Hollen,2/17/2017,Self,JNJ,JNJ-Johnson & Johnson,Stock,Sale (Full),1001.0,--,Healthcare,"('APP', 'AG')",Democrat
639, Chris Van Hollen,2/17/2017,Self,PEP,"Pepsico, Inc.",Stock,Sale (Full),15001.0,--,Consumer Defensive,"('APP', 'AG')",Democrat
640, Chris Van Hollen,2/17/2017,Self,VZ,Verizon Communications Inc.,Stock,Sale (Full),1001.0,--,Communication Services,"('APP', 'AG')",Democrat
641, Chris Van Hollen,2/17/2017,Self,YUM,"Yum! Brands, Inc.",Stock,Sale (Full),1001.0,--,Consumer Cyclical,"('APP', 'AG')",Democrat
642, Chris Van Hollen,2/17/2017,Self,YUMC,"Yum China Holdings, Inc.",Stock,Sale (Full),1001.0,--,Consumer Cyclical,"('APP', 'AG')",Democrat
11427, Christopher A Coons,10/24/2018,Child,AAPL,Apple Inc.,Stock,Purchase,1001.0,--,Technology,"('APP', 'FORE')",Democrat
11428, Christopher A Coons,11/5/2018,Child,AAPL,Apple Inc.,Stock,Sale (Partial),1001.0,--,Technology,"('APP', 'FORE')",Democrat
11429, Christopher A Coons,3/19/2018,Child,NFLX,"Netflix, Inc.",Stock,Sale (Full),1001.0,--,Communication Services,"('APP', 'FORE')",Democrat
11430, Christopher A Coons,7/18/2018,Child,NFLX,"Netflix, Inc.",Stock,Sale (Full),1001.0,--,Communication Services,"('APP', 'FORE')",Democrat
11431, Christopher A Coons,10/24/2018,Child,NFLX,"Netflix, Inc.",Stock,Sale (Full),1001.0,--,Communication Services,"('APP', 'FORE')",Democrat
11432, Christopher A Coons,8/23/2018,Child,NFLX,"Netflix, Inc.",Stock,Purchase,1001.0,--,Communication Services,"('APP', 'FORE')",Democrat
122, Sheldon Whitehouse,5/29/2014,Self,SSYS,Stratasys Ltd. (NASDAQ),Stock,Purchase,1001.0,--,Technology,"('JUD', 'ENV')",Democrat
123, Sheldon Whitehouse,5/29/2014,Self,CHL,China Mobile Limited (NYSE),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
124, Sheldon Whitehouse,5/29/2014,Self,UL,Unilever plc (NYSE),Stock,Purchase,1001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
125, Sheldon Whitehouse,5/29/2014,Child,ORCL,Oracle Corporation (NYSE),Stock,Purchase,1001.0,--,Technology,"('JUD', 'ENV')",Democrat
126, Sheldon Whitehouse,5/29/2014,Joint,RTN,Raytheon Co. (NYSE),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
127, Sheldon Whitehouse,9/4/2014,Self,APA,Apache Corp. (NYSE),Stock,Sale (Full),50001.0,--,Energy,"('JUD', 'ENV')",Democrat
128, Sheldon Whitehouse,9/16/2014,Self,SLB,Schlumberger Limited (NYSE),Stock,Sale (Full),15001.0,--,Energy,"('JUD', 'ENV')",Democrat
129, Sheldon Whitehouse,9/18/2014,Self,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
130, Sheldon Whitehouse,9/18/2014,Self,AIG,"American International Group, Inc. (NYSE)",Stock,Purchase,1001.0,--,Financial Services,"('JUD', 'ENV')",Democrat
131, Sheldon Whitehouse,9/18/2014,Self,TU,TELUS Corporation (NYSE),Stock,Purchase,1001.0,--,Communication Services,"('JUD', 'ENV')",Democrat
132, Sheldon Whitehouse,9/18/2014,Self,ISIS,"Isis Pharmaceuticals, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
133, Sheldon Whitehouse,9/18/2014,Self,EL,The Est (NYSE),Stock,Purchase,1001.0,--,Consumer Defensive,"('JUD', 'ENV')",Democrat
134, Sheldon Whitehouse,9/18/2014,Self,PANW,"Palo Alto Networks, Inc. (NYSE)",Stock,Purchase,1001.0,--,Technology,"('JUD', 'ENV')",Democrat
135, Sheldon Whitehouse,9/18/2014,Self,VZ,Verizon Communications Inc. (NYSE),Stock,Purchase,1001.0,--,Communication Services,"('JUD', 'ENV')",Democrat
136, Sheldon Whitehouse,9/18/2014,Joint,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
137, Sheldon Whitehouse,8/21/2014,Spouse,HYT,Blackrock Corporate High Yield (NYSE),Stock,Purchase,1001.0,--,Financial Services,"('JUD', 'ENV')",Democrat
138, Sheldon Whitehouse,8/27/2014,Child,ETN,Eaton Corporation plc (NYSE),Stock,Purchase,1001.0,--,Industrials,"('JUD', 'ENV')",Democrat
139, Sheldon Whitehouse,9/16/2014,Child,SLB,Schlumberger Limited (NYSE),Stock,Sale (Full),15001.0,--,Energy,"('JUD', 'ENV')",Democrat
140, Sheldon Whitehouse,9/18/2014,Child,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Purchase,1001.0,--,Unknown,"('JUD', 'ENV')",Democrat
141, Sheldon Whitehouse,9/18/2014,Child,CVS,CVS Caremark Corporation (NYSE),Stock,Purchase,1001.0,--,Healthcare,"('JUD', 'ENV')",Democrat
142, Sheldon Whitehouse,9/18/2014,Child,BMY,Bristol-Myers Squibb Company (NYSE),Stock,Purchase,1001.0,--,Healthcare,"('JUD', 'ENV')",Democrat
143, Sheldon Whitehouse,8/27/2014,Joint,ESS,Essex Property Trust Inc. (NYSE),Stock,Sale (Partial),15001.0,--,Real Estate,"('JUD', 'ENV')",Democrat
144, Sheldon Whitehouse,8/27/2014,Joint,HON,Honeywell International Inc. (NYSE),Stock,Sale (Partial),15001.0,--,Industrials,"('JUD', 'ENV')",Democrat
145, Sheldon Whitehouse,9/3/2014,Joint,NOV,"National Oilwell Varco, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Energy,"('JUD', 'ENV')",Democrat
146, Sheldon Whitehouse,9/3/2014,Joint,SLB,Schlumberger Limited (NYSE),Stock,Sale (Full),15001.0,--,Energy,"('JUD', 'ENV')",Democrat
147, Sheldon Whitehouse,9/16/2014,Joint,NEE,"NextEra Energy, Inc. (NYSE)",Stock,Sale (Full),15001.0,--,Utilities,"('JUD', 'ENV')",Democrat
6317, Claire McCaskill,11/7/2018,Spouse,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,1000001.0,--,Financial Services,"('HSGA', 'ARMS')",Democrat
13346, Daniel R Coats,1/26/2015,Joint,T,"AT&T, Inc.",Stock,Sale (Full),1001.0,--,Communication Services,"('INT', 'FIN')",Republican
13347, Daniel R Coats,2/22/2016,Spouse,ABBV,AbbVie Inc.,Stock,Sale (Full),50001.0,--,Healthcare,"('INT', 'FIN')",Republican
13348, Daniel R Coats,2/22/2016,Spouse,ALL,The Allstate Corporation,Stock,Sale (Full),50001.0,--,Financial Services,"('INT', 'FIN')",Republican
13349, Daniel R Coats,2/22/2016,Spouse,CASY,"Casey's General Stores, Inc.",Stock,Sale (Full),50001.0,--,Consumer Cyclical,"('INT', 'FIN')",Republican
13350, Daniel R Coats,2/22/2016,Spouse,CSCO,"Cisco Systems, Inc.",Stock,Sale (Full),100001.0,--,Technology,"('INT', 'FIN')",Republican
13351, Daniel R Coats,2/22/2016,Spouse,ESRX,Express Scripts Holding Company,Stock,Sale (Full),15001.0,--,Unknown,"('INT', 'FIN')",Republican
13352, Daniel R Coats,2/22/2016,Spouse,HD,"The Home Depot, Inc.",Stock,Sale (Full),100001.0,--,Consumer Cyclical,"('INT', 'FIN')",Republican
13353, Daniel R Coats,2/22/2016,Spouse,KMB,Kimberly-Clark Corporation,Stock,Sale (Full),15001.0,--,Consumer Defensive,"('INT', 'FIN')",Republican
13354, Daniel R Coats,2/22/2016,Spouse,PSX,Phillips 66,Stock,Sale (Full),15001.0,--,Energy,"('INT', 'FIN')",Republican
13355, Daniel R Coats,2/22/2016,Spouse,RBC,Regal Beloit Corporation,Stock,Sale (Full),250001.0,--,Industrials,"('INT', 'FIN')",Republican
13356, Daniel R Coats,2/22/2016,Spouse,T,AT&T Inc.,Stock,Sale (Full),15001.0,--,Communication Services,"('INT', 'FIN')",Republican
